关键词,用户名,用户id,内容,发博时间,转发数,评论数,点赞数,url
美国实体清单,古道西峰,1610219465,美国商务部开始计划小幅放宽对华为的制裁尽管美国欲将华为列入“实体清单”，试图切断其供应链，但此举可能让一票美国企业蒙受损失，这也让美商务部有所顾忌。路透社18日独家报道称，美国商务部可能在近期缩减针对华为的部分贸易限制，为华为送上一张为期90天的“临时通用执照”（TemporaryGeneralLicense），允许华为继续购买美国商品，以便帮助其美国客户维护现有网络和设备，但华为仍将不被允许购买用于制造新产品的零件。据路透社报道，目前华为方面并未对此进行回应。路透社指出，美国意欲缩减针对华为限制，主要是为了美国国内那些购买和使用华为设备的公司，让他们能够继续保持通讯网络和设备的稳定性。其中就包括部分来自俄怀明和俄勒冈州的公司，因为他们大量使用来自华为的设备，来提供网络连接和手机通信服务。路透社援引一名美国商务部发言人言论称：“此举是为了防止现有网络运营和设备的中断。”而前商务部官员凯文·沃尔夫（kevinWolf）表示：“这是为了防止使用华为设备的‘非华为实体’蒙受连带损失。”,2019/5/20 18:13,0,0,8,https://weibo.com/1610219465/Hv5m5jsMm?refer_flag=1001030103_
美国实体清单,老白讲黄金,1392115181,今日（20日）午间收盘，华为概念股集体涨停。而被美国列入“实体清单”当日，华为的美国供应商股价应声而跌，甚至有营收高度依赖华为的公司股价跌逾两成，元气大损。?,2019/5/20 20:41,0,0,8,https://weibo.com/1392115181/Hv6jZkEW5?refer_flag=1001030103_
美国实体清单,义乌同城会,2098719667,【华为启动“备胎计划”回击美霸凌主义】5月16日，美国商务部工业与安全局将华为等70家中国企业列入出口管制实体清单。但令特朗普没想到的是，华为集团开启了强大的“备胎计划”。据悉，华为在多年前就已做出过极限生存的假设，早就打造好了“备胎”，华为的备胎计划是对美国霸凌主义的有力回击，同时也引发国人科技自立，居安思危的反思。L通天下的微博视频,2019/5/20 21:12,0,0,10,https://weibo.com/2098719667/Hv6wK94GJ?refer_flag=1001030103_
美国实体清单,义乌网事,5124045947,【华为启动“备胎计划”回击美霸凌主义】5月16日，美国商务部工业与安全局将华为等70家中国企业列入出口管制实体清单。但令特朗普没想到的是，华为集团开启了强大的“备胎计划”。据悉，华为在多年前就已做出过极限生存的假设，早就打造好了“备胎”，华为的备胎计划是对美国霸凌主义的有力回击，同时也引发国人科技自立，居安思危的反思。L通天下的微博视频,2019/5/20 21:12,0,0,0,https://weibo.com/5124045947/Hv6wK72g1?refer_flag=1001030103_
美国实体清单,金华吃喝玩乐爆料,1906155674,【华为启动“备胎计划”回击美霸凌主义】5月16日，美国商务部工业与安全局将华为等70家中国企业列入出口管制实体清单。但令特朗普没想到的是，华为集团开启了强大的“备胎计划”。据悉，华为在多年前就已做出过极限生存的假设，早就打造好了“备胎”，华为的备胎计划是对美国霸凌主义的有力回击，同时也引发国人科技自立，居安思危的反思。L通天下的微博视频,2019/5/20 21:12,0,0,3,https://weibo.com/1906155674/Hv6wJwg1d?refer_flag=1001030103_
美国实体清单,金华同城会,1822243315,【华为启动“备胎计划”回击美霸凌主义】5月16日，美国商务部工业与安全局将华为等70家中国企业列入出口管制实体清单。但令特朗普没想到的是，华为集团开启了强大的“备胎计划”。据悉，华为在多年前就已做出过极限生存的假设，早就打造好了“备胎”，华为的备胎计划是对美国霸凌主义的有力回击，同时也引发国人科技自立，居安思危的反思。L通天下的微博视频,2019/5/20 21:12,0,0,1,https://weibo.com/1822243315/Hv6wJu3FD?refer_flag=1001030103_
美国实体清单,集微网官网,1862172703,【#联想断供华为#否认断供华为背后，联想的进退两难】联想又一次站在了舆论的风口浪尖上。这个周末，因受美国把华为列入实体清单影响，联想断供华为办公电脑、服务器的消息开始发酵，蓝鲸报道，华为内部人士表示，之前公司基本全都用的联想电脑，但现在内部设备采购页面，联想设备已全部下线；另外，深圳华为已及时更换其他品牌办公电脑。O否认断供华为背后，联想的进退两难,2019/5/20 21:10,1,0,8,https://weibo.com/1862172703/Hv6vLwfDC?refer_flag=1001030103_
美国实体清单,薛利峰七维看盘,1406267295,【国产半导体迎新机遇业内人士：理性看待国产替代】美国商务部将华为列入“实体清单”再次给严重依赖进口的中国半导体产业敲响警钟，在一定程度上也给国产半导体厂商带来新的机会，但中国芯片产业与国际先进水平有较大差距，应理性看待国产替代。SEMI全球副总裁、中国区总裁居龙表示，一味推崇国产化替代并不能解决目前中国半导体芯片发展的困境，国际合作也是必需的。我们假如说全部要自己做，短期之内是不行的。（第一财经）,2019/5/20 21:08,0,0,2,https://weibo.com/1406267295/Hv6vdy6fA?refer_flag=1001030103_
美国实体清单,影视情报放送,6414242348,#华为芯片可以不依赖美国供应链#依靠独立自主的能力才能走的越来越远，可以不依赖欧美才是硬道理，这场持久战决不能轻易放弃。L科技自立！华为被列入美国“实体清单”，华为备胎芯片一夜转正！?,2019/5/20 22:20,1,0,1,https://weibo.com/6414242348/Hv6Yaom8i?refer_flag=1001030103_
美国实体清单,cimuqing,1185274470,5月16日，美国商务部工业与安全局（BIS）将华为列入所谓“实体清单”，外界最关注的就是华为核心供应链是否会受到冲击，因为列入清单就意味着没有美国政府的许可，华为无法向美国企业购买元器件等产品。对此，任正非在采访中透露了六个要点：①即便高通和其他美国供应商不向华为出售芯片，华为也“没问题”，因为“我们已经为此做好了准备”。②“我们没有任何违法行为”。③“我们不会在美国的要求下改变我们的管理，也不会接受监管”。④美国禁止华为业务的影响将是有限的，华为对长期前景有信心。“预计华为的增长可能会放缓，但只是小幅的放缓，”任正非补充道，他表示年度收入增长可能略低于20%。⑤“接二连三的威胁贸易伙伴的政策让企业不敢再冒险，同时美国也将失去信誉”。⑥否决了在美国本土生产5G设备的可能。“即使美国请求我们在那里生产，我们也不会去”。,2019/5/20 23:36,0,0,9,https://weibo.com/1185274470/Hv7t5usit?refer_flag=1001030103_
